w1,w2,w3,w4
24.81118812790644,0.0014723099809607542,-1.0843069638735156e-07,3.388245776844492e-12
24.329844802529017,0.0014872722874962722,-1.0969360746640937e-07,3.458506142924612e-12
23.963664296493057,0.0015074514583409636,-1.1150616402153525e-07,3.5337430555833047e-12
23.95891725097472,0.0015113233897024144,-1.1175355262517977e-07,3.566758187475213e-12
24.267699693989165,0.00152005517670287,-1.1276778751256582e-07,3.6257713600043494e-12
24.056787495547525,0.0015202529807760295,-1.134044323192924e-07,3.655021619885859e-12
23.918137764726218,0.0015294248550446069,-1.1470161832089772e-07,3.7233882211278195e-12
23.778494076086268,0.0015400771268046086,-1.1566672964198118e-07,3.773749838463307e-12
23.89094526095449,0.0015537460356684035,-1.1651411349310176e-07,3.826560047241942e-12
24.381443268964915,0.0015496068622136646,-1.1732074722452158e-07,3.8422349527306515e-12
24.174207664579132,0.001556729821142483,-1.1858848148337522e-07,3.921820483706374e-12
24.042041062842515,0.001569661118403824,-1.2039282103494998e-07,4.014911136319861e-12
23.83906654549976,0.0015805354707323874,-1.2182419240817e-07,4.090918865637406e-12
23.987245637765525,0.0015792165568601633,-1.2065316340297703e-07,4.065511981761287e-12
24.318511788431344,0.0015291483311636086,-1.2082609102171402e-07,4.1620679067096875e-12
24.208088285844816,0.0015928182264368354,-1.2366890368942154e-07,4.210942877309024e-12
24.002628493901753,0.0016121903414617427,-1.258072490519265e-07,4.323004908912343e-12
23.863340359450874,0.0016159132187947684,-1.2600171684607654e-07,4.350711223795456e-12
23.844703361684665,0.0016293630344679816,-1.2803554930649e-07,4.4557384313406945e-12
23.905320991324754,0.0016328675074233374,-1.2829994841257302e-07,4.472526401733874e-12
23.933221643871512,0.0016392287126543866,-1.2937845149198369e-07,4.5359785818968145e-12
23.890889767174613,0.001654884417908047,-1.3185666937995127e-07,4.667350775950081e-12
23.858728078753668,0.0016547455249395862,-1.3144211468934488e-07,4.657829252051129e-12
23.838558406252922,0.00167273362364905,-1.342637356842043e-07,4.804403302032736e-12
23.814765708585156,0.0016848973957984143,-1.3619280917447807e-07,4.905825036582595e-12
23.75682976052736,0.0016890109371603603,-1.3648024087405376e-07,4.933412912255846e-12
23.701516902547,0.0016971495922259712,-1.3789641393542488e-07,5.025488485109671e-12
23.7107147450622,0.001686164265531527,-1.390264127095227e-07,5.106514345595264e-12
24.2931210311186,0.0016734197459462126,-1.3589394567002998e-07,4.890891156781112e-12
23.637146905800627,0.0017045686562575002,-1.4029464241627723e-07,5.158444368270872e-12
23.216092752317188,0.00173426831005998,-1.426406561838601e-07,5.27834104173123e-12
23.30271798775871,0.0017472948678612912,-1.4451515973206775e-07,5.394741074587445e-12
23.77255834849581,0.0017558464405116505,-1.461691455928887e-07,5.475360450121351e-12
24.136280246389546,0.0017267959970116416,-1.4336220033907287e-07,5.382437280053949e-12
23.993973911761003,0.0017434058887763934,-1.4594289773597086e-07,5.523306164775972e-12
23.79196163790826,0.001751010631617623,-1.4751098919257822e-07,5.619870870964928e-12
23.446325789905558,0.0017729397266644474,-1.4961870597212547e-07,5.734165356087868e-12
23.621971036361018,0.0017860643291260083,-1.5026427767430636e-07,5.780785532783931e-12
24.013809589848886,0.0017802255278667656,-1.5051044709981542e-07,5.798891188487912e-12
24.07347003609045,0.0017787365861948222,-1.5081606356402268e-07,5.847697390789808e-12
23.8112544497461,0.001767654478701045,-1.449948308618353e-07,5.235563433260449e-12
24.537504203364385,0.0017342035535734658,-1.4375015859031025e-07,5.334798684753105e-12
24.536439138424413,0.0017353349447076438,-1.4520017829258984e-07,5.486501508242776e-12
24.29063417158077,0.0017487944317115976,-1.4668525836823074e-07,5.590552098395985e-12
24.04767236991617,0.0017813645858120526,-1.5139764798710348e-07,5.8311353110657115e-12
23.928998766244376,0.00178533046583918,-1.5154048895639442e-07,5.872291047637702e-12
23.97947689156578,0.0017945401655733847,-1.5337881769688448e-07,5.991998932423248e-12
24.002567924020752,0.0018014839702891147,-1.5440764870272917e-07,6.0561943110543794e-12
24.02290443597964,0.0018102721992108613,-1.5601661017715943e-07,6.1561198058965325e-12
23.995097570148005,0.0018124933881849509,-1.5570369801880656e-07,6.164528403008124e-12
24.029065407375022,0.001821853834490024,-1.5742660218923702e-07,6.271226803284002e-12
24.017346119210224,0.0018331411807429574,-1.5925339159452744e-07,6.380403876841903e-12
23.997488100420284,0.001842917906027278,-1.6070935629935437e-07,6.469346833479543e-12
24.102947795843242,0.0018139516758580291,-1.5713199976394227e-07,6.3182639506290596e-12
24.803899187464303,0.0018080392837080959,-1.5576947588282885e-07,6.125276135640705e-12
24.600259571657332,0.0018302726622688966,-1.5975635044961927e-07,6.413491701972385e-12
24.430477849223564,0.0018442569527766324,-1.61689056288365e-07,6.54287616968077e-12
24.201845865664904,0.0018515812620633826,-1.636536690890045e-07,6.734813325734701e-12
24.117656964312935,0.0018756750593389763,-1.6549457977270728e-07,6.7880586259685425e-12
24.44364867225179,0.001870349163697138,-1.6577482531834168e-07,6.827046679811262e-12
24.58970067439819,0.0018695387827396043,-1.660606162891506e-07,6.87646172064333e-12
24.308457222253434,0.0018868827549106512,-1.6827140818637738e-07,6.998157136012637e-12
24.10055529587987,0.0019039150240990187,-1.7020467090725689e-07,7.119055602587709e-12
24.366662284822006,0.001906581539840331,-1.708355073363405e-07,7.162719121642138e-12
24.66008574253349,0.0018931841617827669,-1.693986159119528e-07,7.120971977616767e-12
24.513316280327658,0.0019008928133135757,-1.7077982878152083e-07,7.22226791290904e-12
24.289890401340063,0.0019186841493172091,-1.7355800322125507e-07,7.392852650543156e-12
24.0593608257592,0.0019355888763110663,-1.7555472393392292e-07,7.524339141917874e-12
24.321636596527874,0.0019330425675065535,-1.7553262202029384e-07,7.542613735771378e-12
24.725971702936036,0.0019206199708829792,-1.7391225253599736e-07,7.460176326746007e-12
24.906776479330333,0.001819989111990584,-1.6309114990734717e-07,6.9047708996742076e-12
24.92885393651882,0.001870632002233766,-1.668124477728663e-07,6.933778547216823e-12
24.571475109158627,0.001884832711841757,-1.6947120659351189e-07,7.189317929222143e-12
24.18537705804536,0.0019119360024472066,-1.727839035510418e-07,7.401915564499062e-12
24.042109685919392,0.0019360287344319142,-1.761669881382376e-07,7.603959665123684e-12
24.016482950307164,0.001943482741748422,-1.7758060751832734e-07,7.717284395922437e-12
23.98013649865177,0.0019496579037580994,-1.7874893857891859e-07,7.818732704269939e-12
23.93681870773034,0.0019590176492108144,-1.8022220283009764e-07,7.922112362381638e-12
23.81069227335353,0.001971530013091524,-1.823194817903941e-07,8.062844171919803e-12
23.737738834496838,0.0019800231385019916,-1.8331411012378878e-07,8.135360535260772e-12
23.74508106045169,0.0019840477674871403,-1.8399251755185368e-07,8.22250402845572e-12
23.762825146480523,0.0019961308111737827,-1.8606083437218733e-07,8.333603721916425e-12
23.685840560488067,0.002003648668546203,-1.8740251147754069e-07,8.440676242011983e-12
24.434065651567167,0.0019184527614726208,-1.7612446471936434e-07,7.847712175656863e-12
24.53797167382636,0.0019438769236780678,-1.777410848281296e-07,7.75240852832301e-12
24.269416143949858,0.0019749315590934843,-1.819532969262323e-07,8.068334590226713e-12
24.01621790866932,0.0020008008605091774,-1.8640168168061187e-07,8.38169333436187e-12
23.714520335179067,0.0020110530059630222,-1.8703306391006013e-07,8.45564836199894e-12
24.070301563583406,0.002009375044314064,-1.8679573517389382e-07,8.447730806061934e-12
24.330380839223707,0.001998003946430056,-1.8671670803746137e-07,8.480021400050531e-12
24.070459592018153,0.0020214418539834023,-1.90570805811944e-07,8.707227502138301e-12
23.742705056558812,0.002033743129930774,-1.920030644052314e-07,8.837615198132892e-12
23.530032316997072,0.0020646546653148995,-1.957435618588301e-07,9.043179901431364e-12
23.82990214031566,0.002053823357842574,-1.9377636831029113e-07,8.956010387219623e-12
23.9426163553445,0.002047018631312671,-1.938353645057276e-07,8.97131258416398e-12
23.669428218149193,0.0020594781632092382,-1.9607100111706473e-07,9.153096146044657e-12
23.364578878003808,0.0020779512077029436,-1.9775881270317147e-07,9.274496243499343e-12
23.226863076609106,0.002095557354856614,-1.9901360324470769e-07,9.352172704142827e-12
23.609766706199274,0.002081759649230698,-1.9747429704072199e-07,9.293068609752649e-12
23.624472035941253,0.0020849448977826456,-1.9964020711209892e-07,9.429091877819692e-12
23.299742255333094,0.0020344735680848775,-1.8978239654538615e-07,8.872278154193692e-12
23.90349845421926,0.0020131757435231466,-1.8760904020501163e-07,8.438988062671282e-12
23.848700963198333,0.0020258113217494927,-1.8925875014396189e-07,8.67479945530741e-12
23.668982069680574,0.002034425179095345,-1.9080225309633394e-07,8.839340594509134e-12
23.54481483213949,0.002062788152206072,-1.9496115341321933e-07,9.076940280505173e-12
23.463171446749627,0.002069510973851073,-1.9606359574793003e-07,9.201139681188079e-12
23.42560545891086,0.002063929124531965,-1.9424462818720895e-07,9.137522857910209e-12
23.433686804751087,0.002079824092000101,-1.9807473101494434e-07,9.37604489921111e-12
23.358209948176096,0.0020893456868126474,-1.9907481560285785e-07,9.456376880148547e-12
23.347860234154112,0.002082884941494415,-1.977962396025961e-07,9.433899593963678e-12
23.404721303380967,0.002091720560059747,-2.000714433977662e-07,9.581852392048884e-12
23.43527187098135,0.0021042759440651165,-2.0208845504629084e-07,9.695738652662179e-12
23.49044618183132,0.0020939762890389946,-1.9990342679080833e-07,9.601392458367262e-12
23.385467755195045,0.002111690318887496,-2.0341664277622136e-07,9.822131552556107e-12
23.39222238288808,0.0021093585985871785,-2.0265963597187725e-07,9.798880459594409e-12
23.46453190161737,0.002097464812222419,-2.0006610483922507e-07,9.675869559938093e-12
23.489729871962908,0.0021102717696928268,-2.0283335212535397e-07,9.857060080803619e-12
24.660712068575364,0.001877923404224194,-1.7752187435075982e-07,8.542332258573586e-12
24.7705688338868,0.001996029403027796,-1.925891332032211e-07,8.841837390532315e-12
