w1,w2,w3,w4,w5,w6,w7,w8,w9
2.807460090227465,12.622338301251444,-110.54485805694422,516.8159864194154,-1368.2459339272266,2109.964411227789,-1857.109395282906,853.3051854397602,-155.54054989053034
2.7792444799031273,14.269670911277673,-129.51775096275475,623.1554889958293,-1704.1615347443944,2735.015551458213,-2534.663636114749,1248.4520109703112,-251.2641204892979
2.824722177798327,13.068128683868062,-117.24844640199026,558.0998367548048,-1506.4432756610138,2379.161111988013,-2160.667948521415,1036.6870815628172,-201.40539752510693
2.8224695893035654,12.82988445237812,-113.94534876685563,538.0856714009592,-1440.534527225458,2253.343429403097,-2021.9209219918382,954.7796280085773,-181.38508583659387
2.7912101614227196,13.515522405752428,-121.03114174132541,576.025717539654,-1554.9337203102593,2454.9023300615313,-2227.5809538029316,1067.2719485252412,-206.88699079481006
2.8035693663442025,13.031307206065872,-115.53887561063324,545.2832771716529,-1458.4317239068432,2277.25760368488,-2037.5432874440285,958.0397982795615,-180.82699327035866
2.7710427962685746,13.834006056090013,-123.92305052788323,590.2752892820885,-1594.7195733706842,2519.3576119117442,-2287.3170068030277,1096.4796773218031,-212.6841464730505
2.7770981089813094,13.477257728499223,-118.93851371492671,559.5614219889799,-1494.038925034564,2331.188567669175,-2086.1500108408886,981.9846434842885,-185.78644377306384
2.7729615642323653,13.492625759455196,-119.18495977466621,561.395827155229,-1500.1144784406235,2341.375836172905,-2094.9598964097936,985.5256582804918,-186.22874479982949
2.7959884819211185,12.681748440166912,-109.76226421003302,507.93999501879307,-1332.0850459289009,2034.1552015786776,-1770.1108152920624,801.4557363830755,-142.99505044556048
2.7881991777186474,12.659531648594335,-108.62796186172172,499.17563872574283,-1299.9800197443897,1969.2717527059538,-1696.1354085065175,756.8957101608542,-131.9710077504042
2.7790729401078127,12.942572029248728,-111.96781527812328,518.4533502530289,-1361.184285321426,2081.5796377947327,-1814.7818123990724,823.8606406114234,-147.60506744473636
2.781297047538868,12.769803397023685,-109.51601511099338,503.34589260951685,-1311.8899394207467,1990.1562658773867,-1717.9624156845116,769.3294917297025,-134.93687948522714
2.7662280081449735,12.923399701197859,-110.14610662876885,503.7870403149162,-1307.2243974153782,1973.593433438609,-1693.6308066859829,752.2458664325748,-130.23727621585917
2.7942573416112246,12.010650126915793,-100.03586928216107,448.6474493197289,-1139.2629783822392,1674.0829570092353,-1383.2303014868528,579.2029491957022,-90.12997230241365
2.803449872915242,11.695821551785045,-96.60436755624049,429.2881011236985,-1077.0294844888087,1556.4381976102743,-1254.2017098560514,503.3721822932618,-71.68232605406287
2.7641362073846736,12.648883486336548,-106.12749587164296,478.8519338864199,-1224.4153164744648,1815.5209995815437,-1520.0769017288874,650.4629701239721,-105.55077757943671
2.793261648825248,11.637661511933869,-94.76827699931968,416.2002035597825,-1031.7488528978208,1469.4842130882118,-1159.6962713971393,448.9984318548523,-58.82027364098876
2.799725038308141,11.510164716052271,-93.28959691633584,407.52948813124766,-1003.6435008791535,1416.7195625829172,-1102.5394794851682,415.81745510286635,-50.820800193792785
2.759349906681146,12.32526796307929,-101.14552487458614,447.80646684660076,-1121.9869142943871,1622.0565967208133,-1310.1819158488202,528.8383353215671,-76.3914336636849
2.7926331329631138,11.25888620682828,-89.14695536086374,380.8778471970456,-913.7300372142507,1243.8187826451938,-912.1057509513053,304.03939945285543,-23.72340046138394
2.7691197643403687,11.679265881710819,-92.63569723532302,396.56311011710824,-954.9823511259275,1308.925383343337,-972.6717793230338,334.5906753303085,-30.15671538305666
2.7699138155345175,11.647301782595767,-92.63575991529655,398.0517343445327,-962.5801870515388,1326.0079497382583,-992.6291634908113,346.4231434022471,-32.97327314474582
2.7555708620150945,11.892333764527665,-94.88615005289782,409.60557280858563,-997.0451935012393,1386.8397629938474,-1055.0988489306128,380.8595141778417,-40.840538343764415
2.744105430010271,11.919408133191867,-93.77209672062486,398.9472867081052,-955.1003003301919,1299.6247916506572,-954.729977192461,320.4151641895413,-25.966626407998945
2.789687228909347,10.698110260592966,-81.10162514924868,331.64986461511296,-752.3841163407374,939.8492455279555,-582.5449340084847,113.0083098195401,22.1190671484888
2.763001647619512,11.282948451696146,-87.04389582009794,363.2220496431673,-847.5064975488415,1108.1694152001476,-755.6583146520497,208.70669556609315,0.147110952956816
2.7502565597161825,11.373359340712105,-87.0240568117916,360.44193388492357,-834.173681628794,1078.3456488852746,-719.8759486581243,186.48405540694176,5.761257634303434
2.787150363474103,10.34187491571647,-75.99280142326832,300.4134515758619,-649.950346964873,746.6316233768425,-372.77555319761206,-8.739222897060177,51.36860597029137
2.762261441008331,10.797652065296033,-80.06366918941286,320.09904860692455,-705.1681177614713,838.9017276588894,-463.2068304765229,39.180499051073056,40.78181666789423
2.75374032613739,10.705992329356375,-78.09856073273359,306.92967735797305,-660.420303133205,753.0188945112801,-368.97784031379206,-15.919161950137376,54.09306029124356
2.7712101449999413,10.752060340050722,-80.14925570133717,322.46636879223126,-717.1915157049816,868.2867944477628,-501.453714794032,64.64031867480641,33.964311689802656
2.7790670058642624,10.128132113727355,-72.50192482242525,278.12216617592736,-574.926977174779,602.42954156632,-213.91718857522446,-102.02359340546181,73.99528988647363
2.77941467714058,9.861750478919989,-68.97053226004591,257.0177480438271,-506.0992301483919,472.3793760926,-72.01402942888417,-184.94207809488125,94.07270765368848
2.7650221456856032,10.188976510613891,-72.50262690519948,276.86558228883007,-568.5936925423454,586.6849092559387,-192.4775946742416,-117.15258042361447,78.30719177249725
2.7502527744882443,10.510440052343228,-75.33927574662468,290.67663988457304,-608.8363705501595,657.9802414187795,-267.3156964708958,-74.49497681215627,68.1535280745795
2.757692378824854,10.305742737766973,-72.99985749260046,277.257521648415,-566.2225809663698,579.7707889448873,-184.81140124638668,-120.89790643138561,78.92578267362072
2.734260150988061,10.706325963034809,-76.69144632551135,295.994275751645,-621.0836331078793,674.5588850182273,-280.0260172396354,-69.56332736101164,67.45582507326964
2.757051891516707,9.992797498640797,-69.25798906520872,256.67434959996837,-502.7323244342623,463.88750015606024,-60.85696169733368,-192.6088257167379,96.23095776702193
2.772876712685954,9.399772615372333,-62.76321958149412,221.16350321098662,-393.14142700844695,264.8425133543875,149.72626413530057,-312.5463779151212,124.63237771460878
2.742369775017077,10.143660296162098,-70.27296168194975,260.8420232611091,-513.0030756668958,478.6365102819518,-72.52208181591534,-188.2041869134442,95.7230372183296
2.7804727771608193,9.223725881407368,-60.443732386258255,206.63708774688908,-344.8775315102121,174.1414481153187,246.65103070726636,-367.45568997387073,137.43087371815852
2.7807277199806504,9.160319430209062,-59.96990033527387,205.53532182709253,-345.3270831790394,180.1877998058103,236.36170353826546,-360.12048989995253,135.47940329344598
2.7861016443522644,9.63049839234851,-66.05290349703807,239.7162615594247,-449.91405391360627,365.7407734678712,46.57031258386768,-256.2711523093058,111.90213484746945
2.736398030427318,11.387678347190823,-86.20985252517607,353.89998415308514,-810.9819552777672,1032.9089925171938,-668.900647161443,155.84442786068834,13.401548819624965
2.7382893347612125,10.99462395082111,-80.78175324652045,320.5842856036167,-701.075841214232,825.0198420255011,-443.3526021815395,25.390762311452605,44.568169362925296
2.784307457874708,9.711321723151839,-67.68867248746591,251.81385873705582,-494.8054549977664,458.80885622569025,-63.32528287951295,-187.40197893811776,94.19046835439038
2.7429884528793935,10.343599577069929,-72.8224981753696,275.6085970474052,-560.4107401553458,567.6777948732065,-169.66585185787227,-131.21147109269046,81.823643906631
2.7624664567156016,9.749102793619445,-66.2457039870261,238.63991733278542,-443.69808847562393,352.4327546282595,60.1902338482338,-262.7853998853769,113.04225550210836
2.7567951483990702,9.763574433111676,-66.22824697639528,238.639612187695,-444.2850606443926,354.1080394137816,58.32448355373452,-261.9170069071993,112.92518229456016
2.753644102283169,9.764636384747005,-66.10335280200466,237.78232116111232,-441.48774111260906,348.87830298946784,64.04382600901928,-265.31618661335796,113.77186435235726
2.743296228854915,9.898759158966534,-67.24545595620746,243.5521736738681,-458.5797060650536,378.71996306188413,33.918065477189735,-249.09397437730797,110.17436918712417
2.789413514337418,8.63936695140601,-53.85422522886907,170.92373388841995,-236.278236751227,-20.624674909799307,450.8832534947451,-483.129715187671,164.7402040055066
2.7878240454371253,8.660636515635103,-54.28433977415132,174.05516655551608,-247.3307529587478,0.6738213812054307,427.96541798352087,-470.2022262587335,161.76360967942364
2.777837465480521,8.76706944628024,-54.8162186053834,175.1282720975999,-246.882448579878,-5.243786829353517,438.5533191835361,-478.2974721471316,164.10246989407358
2.7765798761431033,8.784027167071555,-55.35812678589396,179.55805444371438,-263.44410573685064,27.899977640790375,401.85690459002655,-457.1100812928596,159.12641383979138
2.7398044056068103,9.677135295185636,-64.51027413397448,228.7715411889719,-414.74276966523337,302.14000841574625,112.60706809101757,-293.1066737268988,120.50638025540896
2.7568353374461325,9.71737714684631,-65.76067158898384,236.56477667170125,-439.28490136013016,346.98043022316153,64.585920424585,-265.1665106974992,113.69997663513686
2.743957116318095,9.830661484029191,-67.02193123870192,244.4488102438677,-465.6784727672743,396.44643415338635,12.38720082376036,-236.18970658791298,107.12099756244154
2.7686439331565893,8.92141529820336,-56.46422079863946,184.54743206231043,-277.11269784019197,51.04726986691055,378.28455037747,-443.90881272579924,156.00634374580477
2.7559179207622613,9.094535254854188,-58.44943395032176,196.4967370702676,-316.10633646025565,123.34344922148419,301.9504651382797,-401.1634262229302,146.16191585238832
2.7771197700723023,8.413511770349295,-50.62313050568453,151.96519782264926,-175.3222548615721,-135.56280292573442,577.2977641628075,-558.0905726967968,183.2345863207819
2.7437773472147278,9.32017335204002,-60.621966594421274,208.05303004083467,-351.48866961133245,186.91498222462133,236.05129844418835,-364.75137477033667,137.86775087248566
2.747745255410821,9.128631011907938,-58.24650751214947,194.15469352090756,-307.11100150043893,105.24026354579244,322.4681246959075,-413.55369637962553,149.26019533773476
2.7838843485515854,8.111311660320995,-47.7041932984082,137.67811403965493,-134.52610942015434,-206.19518371280995,650.1973831557336,-599.2716429102296,193.01671503402576
2.7808492853733844,8.026661399141213,-46.054407901994324,126.01310458138528,-92.96569283235502,-288.61517979784355,742.5220152253947,-653.9440514130664,206.32695538315312
2.753154277605783,8.723887718811424,-53.70391373160633,169.21348884925953,-229.53355566385144,-37.487940029557386,475.9994565073132,-502.6719076849327,170.79723390503463
2.7731114300319804,8.229310865742246,-48.36394124691533,139.77257898899873,-138.66811521420723,-200.9698692283505,646.147154700508,-597.5483378126529,192.71832250284112
2.7761674009582356,8.104753896613328,-47.36971302767974,135.75743831173827,-128.9018955195082,-216.23317170981616,661.3365983392363,-606.2934990172424,194.91400357518523
2.7649031583688823,8.19414693555201,-47.94188441923427,138.20835534022095,-135.28882247682705,-206.4927282388471,652.9987443333287,-602.6954956160254,194.34247447358317
2.763318463108366,8.129048741617648,-47.2633595424795,134.56470748511236,-123.30826914618964,-230.66501007743267,681.7107019254843,-620.9891520887603,199.14800093855152
2.7400985707586956,8.812618066137668,-55.01639190613143,178.7302002948269,-263.5831109130715,28.503801208815034,405.2107161918152,-463.18016787440473,161.8714313342083
2.7736903341623034,8.077980195751545,-47.36658699706821,136.97360582953584,-134.8914872800643,-203.30700856190919,646.905534363402,-598.1850343103835,193.1101240167062
2.7638470898515255,8.560117648403809,-52.134260625208455,161.45713989852865,-209.30983283471457,-66.38440010168375,498.0261896133445,-510.4280448317389,171.5307536906257
2.7546833838538394,9.052781866898114,-57.79171597720937,192.13643016446142,-301.1437271937665,94.20952058755356,334.71783612090854,-420.99444198125445,151.15225766463476
2.7832872693853417,7.980867780578424,-45.9807253842342,126.9989119003588,-98.77400817173304,-274.96571298274057,726.3047557247559,-644.2942870737596,204.03799689755408
2.7817266990327423,7.8566956475017005,-44.8213879165804,121.46478572327517,-82.3382945959879,-305.83837950353615,761.3574795973298,-666.0336214401304,209.66183590828518
2.7739138372138834,7.896499928773576,-45.102186361389705,123.16886052076116,-88.2601581604245,-294.5198767864761,749.5171596702172,-659.7218209708063,208.33797208185536
2.7642477043797826,8.059998179185087,-46.79221801887965,132.3321253393365,-115.8677536417322,-246.47272853607734,701.5001175834659,-634.1623100242695,202.72871733313445
2.7663077421440367,7.925310122390863,-45.349054724281665,124.81775755053103,-93.77242316886753,-284.97136679530877,740.923646330154,-656.098204990708,207.8482894111557
2.759646126370092,8.003791686382106,-46.16724308904075,129.59749243618307,-109.19944717152852,-256.5286545766879,711.049207150409,-639.4754505291314,204.05013061174776
2.7650709392617956,7.747662225223399,-43.31909871768136,113.8720870758182,-60.174748304591034,-346.4651347885436,807.1072984847284,-694.6736926144931,217.23034303252757
2.7755873758389917,7.473697380443701,-40.660018060581244,100.12306045763758,-18.898458272760603,-420.32780304544286,884.5800166134254,-738.5633342222554,227.58831200189314
2.7617077111534343,7.725402549715527,-43.26173319420174,114.50558541963196,-63.76196378469337,-338.77759845010473,798.9547343726023,-690.459569906035,216.40177117560958
2.742888991621508,8.185889855575516,-48.32873453729693,142.7039983454369,-151.12386227470145,-181.4556088576188,635.3854251329267,-599.4669752738519,195.4462622598965
2.7527546709127697,7.924739278814883,-45.960822551675065,131.2756365299095,-118.66250171560286,-237.24304527623093,692.2689480944607,-631.0798884768265,202.81336167486535
2.7724236703111895,7.7659307916829174,-44.26174698989007,121.29616670910478,-88.68248150735225,-285.80785879647004,734.523049955755,-648.9807394443708,205.4578629065545
2.782701507595321,7.7281434570596375,-43.83643525704606,117.5938198394719,-73.03495074474182,-320.4951696679764,776.4526108011237,-675.1928222766746,212.09724776660417
2.7855428327912937,7.391556570776242,-40.094516617974016,97.39716667954306,-11.183554607995825,-432.7976693917428,895.8742091094796,-743.8215706059053,228.5422570680543
2.74653848942221,8.132834783836927,-47.82620851884121,139.97014286351114,-143.11757676991073,-194.48885408511018,647.1542739730714,-604.9059104662285,196.42397080637005
2.7862736230731597,7.03459918664703,-36.154459114232196,76.01465216094184,55.42891544219061,-556.5032770010686,1030.6170226065972,-823.0728741819162,247.9399976157595
2.774164254622995,7.395461836861271,-40.160023844256706,98.7925233073423,-17.401308962744878,-420.6348803737371,884.1140221535607,-738.5443356919743,227.75503123290366
2.747598501046878,8.092968771073355,-47.80720126603508,141.44249796399404,-150.61517563307797,-177.9262600477873,628.2131220103274,-593.9416908400259,193.88376778885174
2.755432809730423,7.686175018079754,-43.07693965979981,114.7286086860709,-66.42956738404735,-332.9888248692339,793.8446511317343,-688.9058401622875,216.47708074681867
2.7436987704264606,7.894648062098395,-45.67114605056375,130.2092681690128,-115.69092958511325,-244.03985040381602,702.4309752696938,-639.1381594330811,205.3521973830235
2.7471873928844732,7.74873779571794,-44.35925949293489,124.03812628433876,-98.4640521957281,-273.5631544125323,732.853211060979,-656.3972056394216,209.48579517859142
2.74785597353453,7.7562198081909255,-44.12791496687311,121.75042737363387,-90.03563002883133,-289.3809697500848,748.9383113278737,-664.8050565463606,211.2468066622699
2.767631880656549,7.2742896004797215,-39.242470526959394,95.76231825848232,-11.053103280179473,-430.9382350430279,896.6466750218644,-747.6841847438213,230.55822403569618
2.7556454830157575,7.512265533216956,-42.32829756282223,114.75358206251562,-73.27110868091584,-315.2740501553731,774.1345151831737,-678.8144966127969,214.62164149563105
2.764068908553389,7.105641836534809,-37.71004713579988,89.03446769125826,7.042755414528733,-462.4212861238455,930.9641429027281,-768.7505128629581,236.06108062727637
2.7839757201999613,6.600785510711718,-32.37883360943335,59.39497203159359,100.60678480902509,-635.5176517429186,1116.5044150645178,-875.3199085237208,261.4165656673352
2.7821007055132814,6.738620567507025,-33.88568696052528,67.86221924659294,73.13031817701197,-582.7499409315042,1057.6200723623372,-840.1142964954523,252.70757747647178
2.7606592572997912,7.173493983923184,-38.278651688306915,91.54311201350565,0.44635500439067244,-451.7403565293386,920.5466259049499,-763.141490182976,234.78133631224946
2.761503988661861,7.360642703575405,-40.857345380961675,106.37884229111516,-45.90610029198317,-367.6576273368071,832.0850553729053,-713.0846926786847,222.99661825690194
2.7421382612113003,8.284381317636203,-49.715759975201266,150.66766178254633,-176.23973776464408,-135.23502081097752,586.3104054442402,-571.6597238180633,188.93923368399098
2.771201607964588,7.38787974879494,-40.27622459376698,99.11696086807311,-16.026440875242464,-428.1925104551438,897.6290003794912,-749.3382568927454,231.0184175015437
2.784815742913119,6.9326877705316345,-35.66771979139402,74.73120724280822,58.51929781594626,-563.6960252708742,1041.7385409571345,-832.0026251070266,250.75065324764046
2.782567816749774,6.8956741285929155,-35.5185064632348,75.1836932300454,54.764008444393454,-554.8108453351107,1031.7521852035695,-826.587909855461,249.63053078576945
2.7758959114411628,6.984602391980039,-36.60886363517607,81.76676521948006,33.682540783218165,-516.6617240988529,992.5136501583777,-805.2042425266111,244.8415927605193
2.7890005347426445,6.595027964969442,-32.57858752611261,60.40679627027117,98.18985191736975,-631.9261007644766,1112.9593180201393,-873.168879216429,260.8246927727498
2.764052644087669,7.176108958512237,-38.84376031106068,95.28193502646316,-10.813797806320776,-433.19805284555747,903.4327341864132,-754.8718195549886,233.16318141983558
2.7739832290299096,6.888339264857981,-35.90805677345788,79.5258909865878,37.75050973271579,-521.705647648854,997.435243233695,-808.5761707454441,245.90621618783865
2.7887921159015923,6.47776021797932,-31.527567991763675,55.46829922450578,112.48538396372228,-657.9609516218692,1141.728058599687,-890.655858891447,265.287072112184
2.7666972871728057,7.05362409034213,-38.00548409381686,92.30562100916015,-4.110802936986843,-443.55302698789205,914.13802445261,-761.4025568802939,234.89818093572916
2.7424733900830005,7.654701033384207,-44.59280889338638,128.88856797301818,-117.48028677640752,-238.9218884195627,700.4669015616867,-641.8163361699809,207.14792542864294
2.771610524143794,6.853705700766019,-35.740802988213666,79.46191208753511,36.72854405103378,-519.4077185385632,995.7213352728777,-808.4211957767994,246.123202232129
2.741908678844882,7.6142314220801985,-44.37201275548189,128.36936386915508,-116.67691134786732,-240.40183573873966,702.9952974941336,-644.1325965623629,207.95229598486512
2.773276875458352,6.764111393750442,-35.28281423322909,79.13620581654017,33.21732267701932,-507.7691133956978,980.013419222863,-798.4063074258925,243.6449812742322
2.7865525597431624,6.458824387071894,-31.95981721009515,60.03973502544447,94.78599197633916,-623.0167807032211,1104.267710697825,-869.9350308804245,260.6644897079122
2.779732247817285,6.556281661425216,-32.939202662277616,65.83633731487045,75.29647552630242,-585.3079842351285,1062.672836008859,-845.6312459753559,254.8278927167593
2.7736094623481637,7.237054105881159,-39.71979484683415,100.94060894578475,-33.262167421818546,-380.77930496252446,834.2967040322393,-707.358032474246,219.95181422354113
2.754770092557226,7.811666684253723,-45.7485847525921,132.77461580278302,-127.42773420650771,-217.29872999597538,669.0877816658128,-617.4360844503905,199.57859036587217
