w1,w2,w3,w4,w5,w6,w7,w8,w9
2.6394035927683652,17.91599587596299,-174.63005132631716,892.2446772938401,-2572.0301105041767,4335.476677245982,-4223.128742710196,2196.437393397701,-470.8553933983318
2.6279002507286995,18.18174118786249,-177.38910343540897,906.8214619518648,-2615.169079509856,4410.105463786013,-4298.0385472077405,2236.8348223871603,-479.9043663159324
2.630224078263225,17.858313977064018,-172.60702867300438,876.6587285194811,-2514.7767781080406,4220.065396322101,-4092.440993035727,2118.452938453246,-451.7704602032089
2.6352978836076333,17.552215939433772,-168.55082771998943,852.1812717951819,-2435.1055787095124,4071.149763154997,-3932.5555135151176,2026.8162077280576,-430.0515808796968
2.6125019621280616,18.267913210794884,-177.3331309905817,904.0449270528874,-2602.167544727595,4380.918531361267,-4262.516299478605,2214.330225294583,-474.0876442175596
2.6091877172942817,18.19200006805804,-175.68482522364215,892.1809105487348,-2559.603246755282,4296.144411573202,-4167.3104608626845,2157.910151355225,-460.36826049309445
2.611695320357135,18.056540755380507,-174.32651785512397,885.6514047727918,-2541.776802983033,4266.911585723902,-4138.695563855327,2142.469894202371,-456.8318712534517
2.6271191896948065,17.928602610604198,-175.03770616297922,896.4440895268219,-2588.214832075532,4366.0807274696135,-4253.290815688354,2211.0132236015706,-473.48053870427805
2.630066385223648,17.476557654829136,-168.4510289850517,854.8783576148201,-2449.0104948360686,4100.491783291455,-3963.560627969249,2042.810395059259,-433.191679025544
2.6229318317220995,18.08109816569651,-176.52118385149595,903.8273731249545,-2609.7670199504305,4404.399633551458,-4293.855143952237,2234.412063356861,-479.1279697509675
2.6205876934546373,17.266634145532226,-163.86406962119426,822.726382428179,-2337.008393695125,3883.646078236221,-3726.4004951113557,1905.6835399627087,-400.59849682420594
2.609793034786951,17.91908813031103,-173.3677657875679,882.3301620719919,-2533.8256811635824,4252.339176348564,-4120.367969972617,2129.4044563266834,-452.97178529161704
2.6245317353557502,17.560449833914188,-169.82932981610216,864.1875699693288,-2480.5171962874815,4159.280993386745,-4025.0895619570842,2076.6278608466623,-440.77474648310175
2.608241809462966,18.05656526473581,-175.05179109879228,892.023011450046,-2564.8321199688075,4310.214727562123,-4182.8527736319875,2165.5180912483634,-461.61406165500927
2.6014241574846846,17.7149322289096,-168.22638050429387,845.0390901704443,-2402.715927767792,3998.4321514330877,-3843.5418764728915,1970.0891777587563,-415.32067391474556
2.610290232215216,17.302033764841447,-163.25021429411373,816.5206320161178,-2312.6393757424994,3833.124949876693,-3668.0955989987483,1870.2731451692262,-391.77311749559465
2.612753210564216,17.57702226434837,-169.1180491118842,858.2876760611821,-2459.2946939645885,4117.874425082483,-3979.5606517199044,2050.0808403207866,-434.3874911243727
2.567086777891774,18.711230012114804,-181.41221182853565,925.8099209800648,-2666.6154140867975,4489.042578623518,-4364.19440238097,2263.769770355074,-483.60972700768417
2.6131612003073306,16.745254886624885,-155.260400086194,766.3735533507632,-2144.748591737951,3512.0631072769256,-3316.681188682035,1665.4949567057968,-342.5259470682699
2.5973688106988075,17.298868433283893,-161.84385324118253,804.6581955161349,-2267.756864345746,3741.1606655415376,-3562.669056157632,1806.676412673153,-376.04859853563056
2.5616347392598287,18.929496940543956,-183.57190723626576,936.588654902378,-2697.9283600613817,4543.9285270771825,-4421.1191603706875,2295.853043517191,-491.17252543641257
2.619626079774683,17.50918600403864,-166.8388592515289,838.7395033326006,-2383.160500609615,3958.5710571875284,-3793.29814166705,1935.5354846593345,-405.5781604139074
2.602109809101414,18.547957284184815,-180.9022338665994,925.2226138212928,-2670.1552341293013,4506.08359091769,-4394.310290430924,2288.055185841127,-491.0719202199484
2.5721860204331275,19.21962559377029,-188.0128263934325,964.1616848734541,-2790.1667118203395,4722.152407844762,-4619.518566282059,2413.855138469482,-520.193661556317
2.580389878391307,18.800625884559665,-183.2075708182727,937.5430238857286,-2707.7730616726153,4572.665163987062,-4461.871368007938,2324.4703992402074,-499.1383451204701
2.6209844916023055,17.332915229150196,-165.64785409646097,835.9314125124748,-2384.036641879581,3975.1969958417194,-3825.934168031962,1962.41240316612,-413.80443020192894
2.5999960678779104,17.670738215863782,-168.10128847831265,845.1640983917569,-2403.2395928942146,3997.0997529846886,-3838.1478659566337,1964.2537623316582,-413.22736162489997
2.602853390475683,17.41747913764293,-164.33711568538536,821.0854841601833,-2322.195442236656,3842.512415496721,-3670.09458519357,1867.2106711514089,-390.12844055167216
2.6093419722237234,17.279491471315886,-163.4771705886269,818.8332938316566,-2320.4021181126895,3845.612595900515,-3677.931656685046,1873.4232250538987,-391.87437853242005
2.6154107544951137,17.018173172923667,-160.33000950003907,800.6183117957538,-2262.2218313420567,3737.7322208135315,-3562.3809372990295,1807.1511868457592,-376.1284292107158
2.617458922213607,16.884122819117632,-158.77512814889374,792.0988002039402,-2236.3792306324985,3691.929032940335,-3515.1918388915997,1780.9688279152247,-370.07842367406255
2.607980608649328,16.61771941856177,-152.98520906040613,751.2322080768378,-2092.9782049787163,3412.136387732882,-3206.6251666119447,1601.0003841747334,-326.9309488848581
2.561674824698,18.45001918749039,-176.51724239324935,892.1977817902377,-2549.880527600317,4262.327903802429,-4114.4922053512455,2118.0001246597126,-448.57669163334543
2.591519652664393,17.474436646750696,-165.2405850338483,828.1998550412733,-2348.5595944323795,3894.1904175884697,-3725.425522146436,1897.7557116323119,-396.9129198104198
2.5907106788285725,17.52429067538722,-165.9272317567702,833.0942926781144,-2367.669695741641,3935.862983780724,-3776.0491209192746,1929.782840315381,-405.1421398288581
2.587594212896813,18.06776497218181,-172.86384716133324,873.1122398815058,-2493.5331177932944,4165.728369742609,-4019.220234810311,2067.9377134979122,-437.7403970080188
2.5541230630537752,18.911585755766662,-182.37241981973506,926.6522080612551,-2660.7597282305887,4468.858238861616,-4336.319527871241,2245.4116755281307,-478.86509546846725
2.6086610485097506,16.41942765745245,-150.09937364799634,733.5613341494052,-2035.79177871615,3306.5565354567557,-3094.851777320797,1537.836593682608,-312.16280959332744
2.543051610765179,18.850107640080232,-180.9405432114835,917.3420859788639,-2629.6148345632814,4409.124813713197,-4270.239444103638,2206.2257102599615,-469.2215629098093
2.6277194671260755,16.009937975317904,-146.85679831733165,719.0515820401132,-1995.6958724263764,3237.2598549693685,-3022.36873719319,1496.0720822320711,-302.0236616848956
2.580368739597104,17.627636680320137,-166.27685048985475,832.0109267936842,-2356.854438479069,3905.057303974912,-3733.62988863262,1900.9072952581055,-397.3482893418805
2.5960562028196295,16.511701423679835,-150.06992808608578,729.7991349326251,-2016.212149817578,3260.071170014984,-3036.6212344824476,1500.5166218690013,-302.5143641703933
2.6017551091352944,16.6598883247186,-154.26108219263799,761.7009569940363,-2131.9858044193074,3489.4335654037814,-3290.892727582661,1648.676206907653,-337.8575060108954
2.6154790742550884,16.236173109180648,-149.74211508222666,736.8630139531767,-2054.350336739164,3346.726581276807,-3138.56556790187,1561.4372780889014,-317.14523206356523
2.5899220211377316,17.015572149008513,-158.422296524898,785.1197401806105,-2204.2696609049176,3618.5744448978962,-3424.0267754228435,1722.1519371847514,-354.65719392049743
2.544871530960596,18.354716257310194,-173.72698072682005,872.3153008718012,-2480.4030467836724,4126.705142548207,-3963.8362745058853,2028.9667883922486,-426.8481423821027
2.5714679120120065,17.425649772585377,-162.9258910318201,811.0073107565636,-2287.704292983316,3774.6481920973188,-3592.0442819138343,1818.6202651320891,-377.5246335447056
2.5809262209379176,17.111265823135607,-159.84384573720538,795.4201868167224,-2241.9416695083314,3693.9814850990056,-3508.108243718685,1771.1974495389943,-366.32351774228556
2.581921250260476,16.879379706968983,-156.41627434961282,773.4769770568191,-2167.546466801451,3550.605647132255,-3350.452483694252,1679.0863327926484,-344.14071960888595
2.5780576077792134,17.080663825299993,-158.9496385139422,788.4835060073929,-2216.111079866646,3641.2708018931494,-3447.7935828660497,1734.878824969874,-357.362886345401
2.5682996494617742,17.503621109199766,-164.21286600372585,819.6264960443565,-2316.987760572186,3829.9836318468256,-3650.975405467792,1851.7098601171247,-385.1412602772942
2.554334243755847,18.218330576858335,-172.8491555608021,869.915539386664,-2479.5265452401354,4135.3883874358635,-3982.241520390103,2043.870959297582,-431.267074109466
2.6058591448006276,16.35830003886427,-149.119056704216,726.935561787123,-2012.3055585095678,3259.2955515946173,-3040.3724073218746,1504.3429265437578,-303.66087583433443
2.565056801180335,17.822860033562176,-168.19910091963553,842.2404530269278,-2387.4804319170325,3957.9703729575754,-3785.6938102925833,1927.8719005585547,-403.0242922148809
2.604085394183317,16.335385334709958,-150.32760977896163,738.6458890449527,-2056.8685591690482,3346.766524247228,-3134.045501985749,1556.2670933548472,-315.30174961004855
2.605552516264095,16.227547607750445,-149.42041044782218,735.290011028212,-2050.5886633853333,3340.9977960352785,-3132.2981808006107,1557.0149129515466,-315.75336963019294
2.607168180607032,16.06457785297167,-147.16540948219972,721.2333565629507,-2003.426722862352,3250.346550498671,-3032.4921963870297,1498.5208569393053,-301.61219676923895
2.619623274807644,15.607488039502877,-141.70716290415174,689.6228708852072,-1902.594747044806,3064.08805991259,-2834.1223671521357,1385.5410078128189,-274.97807672510817
2.625468291738587,15.294216589213223,-137.58327055849648,664.5897629573241,-1820.5478217779716,2909.8463162871963,-2667.8190565527,1289.9522824568637,-252.28070646967922
2.6023162766185743,15.294620446025938,-134.54729363586208,638.922800134723,-1724.6423749899263,2716.7456915023868,-2450.759138902391,1161.6844466735904,-221.2234308354906
2.5650769269121945,16.971104501833096,-156.84122140612962,773.90225390834,-2163.4091744293332,3533.2505383217353,-3321.771969940833,1656.9878578819205,-337.58005275383374
2.5883605610438076,16.200717677788592,-147.94422527420136,723.7176811468552,-2006.7161385894485,3248.735362117848,-3022.9245527019048,1488.6960413239578,-298.27794362253496
2.5927901961644775,15.489427448167312,-136.97346881350083,653.3574783776321,-1770.7327012384214,2800.6199120309116,-2537.9086276428216,1209.796889457031,-232.164507644521
2.57241946314119,16.659261501755644,-153.80773697118627,759.3602547336924,-2123.532394876673,3467.4531277702695,-3257.016167113529,1621.9278756218546,-329.54242360953924
2.615071292271054,15.615539953854206,-141.97099912069862,692.3254390379639,-1914.310562828784,3090.0553732460985,-2865.1735531849968,1404.6431182334043,-279.73036341528206
2.5954719584238997,15.867546257707513,-141.9397106106964,682.3902920238063,-1863.8649617245503,2974.65485054659,-2726.33387838075,1319.2554276320259,-258.54473741794015
2.602553197973702,15.990984523996378,-145.80891424254324,711.5793844041353,-1968.1176395871082,3178.0244514798515,-2948.680578020914,1447.2061425271029,-288.71832607999954
2.550850384508993,17.525283789691986,-164.55300718504313,822.5242814209327,-2326.6755142704446,3844.831009812893,-3660.641111335457,1852.5635849203936,-384.0533183949122
2.5451524375964727,17.525727299353907,-164.25945951378338,819.9994761554775,-2316.3827216743066,3821.7541441472495,-3631.7733426966943,1833.7115181421354,-379.04902361629325
2.592825484072218,15.508090200601714,-137.56526079342925,657.7213009994798,-1786.0019902695885,2829.773180443101,-2569.0034892694134,1227.194096599903,-236.14193679290617
2.588023614685722,16.241919161592214,-148.83573566826126,729.7637185496875,-2027.1179290989032,3287.004113464521,-3063.3866187078424,1511.2526985161312,-303.4347575256098
2.5951905134494826,15.816303644818381,-143.49385140718456,698.4395741954792,-1926.604982281103,3100.359034123251,-2863.464485182888,1396.6602034586992,-276.23067152256743
2.5838995677911254,16.027910356533937,-146.1641934327091,714.7285074238828,-1979.6222981200435,3198.190124137603,-2966.180893077188,1453.8241735887727,-289.3117162813252
2.6043384486158287,15.329000358140107,-138.17054458810043,669.5410316163526,-1837.533513666032,2938.0600123764057,-2690.7552955482015,1297.5759094609875,-252.5753028497552
2.5991107707387053,15.474569837459448,-139.1375883615355,672.4129300204054,-1841.4849293508264,2939.4409642432934,-2688.2557060031936,1294.7269479246033,-251.69977675304963
2.622406243488633,14.736820125218594,-130.62003421261153,624.0537869439645,-1689.489990384044,2662.0845967735813,-2395.985635886759,1129.843783228404,-213.1678296319231
2.5400330572496665,17.285453991035784,-161.2633857911858,802.9204579608614,-2261.67737391837,3718.2687491453057,-3517.4591339075123,1765.6873397851384,-362.22899640360225
2.543542752647214,16.96697933153079,-157.12234210855001,777.795066697447,-2178.552232559173,3559.8522929663463,-3344.063882152162,1664.4899389780094,-337.836674126151
2.595599457087931,15.272181130779508,-137.28420136660165,664.2828556627944,-1819.8547598132923,2902.3955390505985,-2648.5065938948865,1270.662355221835,-245.48725466376308
2.5688352597076087,16.20605758199093,-148.2145179813906,726.7073689846151,-2017.1869466528458,3264.8731049661606,-3033.2423252813514,1489.3464851943568,-296.98398018504554
2.5470840620868738,16.816612345232045,-155.14697315188633,765.8951011525689,-2140.077447156025,3488.635952757988,-3268.4331708520685,1621.6325036096473,-327.79555918870307
2.5348458123081477,17.39760085826779,-162.8972844534817,813.2126622993312,-2295.8715664504407,3782.3683519523115,-3585.6100114185665,1803.9854588770656,-371.05917289511024
2.5965662714085793,15.417311982540932,-136.66981362217703,652.4366962925114,-1768.1401548089723,2794.689562545242,-2529.257895872648,1203.1273936309888,-230.12007832268344
2.56149746544266,16.967106540757513,-158.12814915724417,785.7549767994808,-2209.0130872617588,3624.9200304926085,-3422.477777427487,1714.2297078680156,-350.7421219348511
2.5982783248076577,15.00151667228844,-131.68442338192855,624.227190814726,-1679.0913196879517,2629.8425815916894,-2351.8453408221217,1100.4874373017904,-205.45863076964505
2.591896552964145,15.153745932989992,-133.73280401332048,636.7536376209913,-1719.6062277725296,2704.24141766069,-2429.811515849056,1143.9162047391724,-215.42914347283454
2.6223138288017216,14.515920613492927,-128.09928030777746,609.628948447656,-1642.7016649741204,2572.8065007166756,-2296.9599694598983,1070.8693509871646,-198.6048905470375
2.536544102621648,17.377189127993052,-163.1159343261835,815.3765893558751,-2303.1629293720534,3794.8613154183654,-3597.1490703249938,1809.3939282297256,-372.0464361336486
2.604724746862337,15.029132585218832,-134.59583540748102,648.6961817414349,-1769.6582893660288,2809.028334961254,-2548.6379981728646,1213.6314810136175,-232.02116877022752
2.59667034615277,14.700112644331469,-128.39428187195332,606.7343049388013,-1625.3779878258115,2530.917573646585,-2244.49598413088,1037.382864413938,-189.98622851536103
2.5646300627041545,16.215687397705175,-148.9345072283817,732.5480166678748,-2037.630225701118,3302.425929945903,-3070.827617152715,1508.6277615432032,-300.9162561966854
2.623177390757563,14.278408763473983,-125.66988641023184,597.4093330090375,-1606.9751737014874,2509.529560445315,-2230.226088744116,1032.3966250348974,-189.2879122153574
2.5406029499644642,16.861502448430613,-155.98921001047924,771.2054694591726,-2156.18929587272,3515.040071605824,-3292.051006365171,1632.2442422310062,-329.58990166447376
2.61176383700448,14.66124736020707,-130.5140396286598,625.7940867317586,-1696.6617037121434,2672.122947055908,-2399.4859186906347,1126.4585755556589,-210.91024289845865
2.5561188958413865,16.32885444541839,-150.2586132142967,740.3968478052992,-2062.8214471814576,3348.5772566198925,-3119.083160750154,1535.4002035082826,-307.0228830035947
2.6091901944041638,14.623584077819121,-130.09379031259672,623.7802936626313,-1691.067187363943,2662.4968862081278,-2389.374310788679,1120.532208833349,-209.42998669804678
2.5472967099661576,16.51789066150629,-152.0194265711495,748.5661270334493,-2083.92562929629,3380.2417932801577,-3146.366132426021,1547.8315200396778,-309.3200553130163
2.6155764315962187,14.40768838291217,-127.69846205989293,610.5190834417298,-1650.0107563662757,2588.1838524287555,-2311.3407565845205,1076.5320701526562,-199.13186738359298
2.5465324762056354,16.999189081798498,-158.1381908738795,785.9417469378336,-2210.923185608484,3630.442281052698,-3429.790023370717,1718.8808626485697,-351.8966874852468
2.6196165937344733,14.826051028420604,-132.6894058432827,639.1020384125734,-1742.7013307998118,2766.0562436980904,-2510.382962144221,1196.2602978916793,-229.0067041788853
